,actual,prediction,diff
4_From_Review_35,-210.0,-210.25832,0.2583160400390625
6_From_Review_98,-130.0,-130.64627,0.646270751953125
6_From_Review_117,-131.0,-131.28252,0.2825164794921875
0_From_Review_415,-81.0,-81.28484,0.28484344482421875
2_From_Review_415,-81.0,-81.28484,0.28484344482421875
3_From_Review_415,-81.0,-81.28527,0.28527069091796875
5_From_Review_415,-126.0,-128.19693,2.196929931640625
6_From_Review_415,-126.0,-126.50004,0.5000381469726562
8_From_Review_415,-123.0,-121.558014,1.441986083984375
9_From_Review_415,-123.0,-121.62187,1.3781280517578125
11_From_Review_415,-111.0,-110.464806,0.5351943969726562
12_From_Review_415,-111.0,-110.464806,0.5351943969726562
6_From_Review_81,-137.0,-134.6059,2.39410400390625
6_From_Review_105,-194.0,-198.32037,4.32037353515625
14_aromatics_8,-64.44,-64.115555,0.3244451904296852
15_aromatics_8,-64.44,-63.592587,0.8474134826660134
16_aromatics_8,-64.44,-63.65298,0.7870191955566384
